Date,RouteID,StopID,ScheduledArrival,ActualArrival,DelayMinutes,PassengerCount,Capacity,LoadFactor,DistanceKM,Weather,AnomalyFlag
2024-02-03,R049,S0311,2024-02-03 16:29:00,2024-02-03 16:38:59.638666980,9.99,65,50,1.3,3.41,Clear,0
2024-01-24,R043,S0103,2024-01-24 05:03:00,2024-01-24 05:19:52.832065440,16.88,40,60,0.67,5.45,Clear,0
2024-02-22,R049,S0159,2024-02-22 00:55:00,2024-02-22 00:58:06.925308720,3.12,45,70,0.64,0.85,Clear,0
2024-01-27,R033,S0563,2024-01-27 07:18:00,2024-01-27 07:27:49.823445780,9.83,75,80,0.94,0.63,Rain,0
2024-03-13,R030,S0378,2024-03-13 08:56:00,2024-03-13 08:51:00.000000000,-5.0,36,50,0.72,4.5,Clear,0
2024-03-13,R012,S0224,2024-03-13 20:19:00,2024-03-13 20:28:14.256052740,9.24,20,80,0.25,9.49,Clear,0
2024-03-14,R015,S0092,2024-03-14 12:04:00,2024-03-14 12:20:00.813465360,16.01,30,60,0.5,5.5,Clear,0
2024-01-12,R018,S0176,2024-01-12 13:34:00,2024-01-12 13:39:29.562269580,5.49,79,70,1.13,2.47,Clear,0
2024-01-15,R028,S0110,2024-01-15 05:14:00,2024-01-15 05:17:30.062082480,39.97,11,60,0.18,9.94,Clear,1
2024-01-03,R023,S0179,2024-01-03 13:49:00,2024-01-03 13:49:25.139849100,0.42,48,70,0.69,10.95,Clear,0
2024-01-28,R014,S0453,2024-01-28 00:50:00,2024-01-28 00:50:27.660879000,0.46,51,80,0.64,3.29,Clear,0
2024-01-09,R030,S0075,2024-01-09 06:42:00,2024-01-09 07:00:33.655302959,18.56,51,60,0.85,8.76,Clear,0
2024-02-08,R033,S0583,2024-02-08 18:24:00,2024-02-08 18:23:35.995259700,37.91,46,50,0.92,11.88,Clear,1
2024-01-30,R045,S0492,2024-01-30 03:06:00,2024-01-30 03:10:41.463772860,4.69,40,60,0.67,0.6,Rain,0
2024-02-26,R015,S0103,2024-02-26 19:20:00,2024-02-26 19:15:42.356557140,-4.29,20,60,0.33,1.44,Clear,0
2024-01-23,R007,S0041,2024-01-23 06:00:00,2024-01-23 06:04:32.939575140,4.55,50,80,0.62,10.05,Rain,0
2024-01-30,R015,S0435,2024-01-30 07:31:00,2024-01-30 07:45:58.838598480,14.98,65,60,1.08,1.63,Clear,0
2024-03-04,R042,S0334,2024-03-04 04:41:00,2024-03-04 04:36:00.000000000,-5.0,29,70,0.41,7.1,Clear,0
2024-01-16,R046,S0280,2024-01-16 15:01:00,2024-01-16 14:56:27.745643100,-4.54,69,70,0.99,2.28,Clear,0
2024-04-29,R038,S0542,2024-04-29 09:36:00,2024-04-29 09:56:02.196231120,20.04,15,70,0.21,5.08,Clear,0
2024-02-05,R046,S0506,2024-02-05 17:31:00,2024-02-05 17:30:40.943685600,-0.32,24,80,0.3,8.63,Clear,0
2024-01-30,R044,S0243,2024-01-30 08:52:00,2024-01-30 09:05:29.132793240,13.49,29,70,0.41,8.0,Clear,0
2024-02-15,R011,S0564,2024-02-15 08:50:00,2024-02-15 08:50:14.763488760,0.25,60,80,0.75,2.52,Clear,0
2024-04-10,R029,S0569,2024-04-10 10:21:00,2024-04-10 10:18:23.962161720,-2.6,64,60,1.07,7.09,Clear,0
2024-03-20,R031,S0079,2024-03-20 19:06:00,2024-03-20 19:33:29.568041160,27.49,12,80,0.15,1.24,Clear,0
2024-04-01,R025,S0437,2024-04-01 01:21:00,2024-04-01 01:24:02.112242040,3.04,74,60,1.23,3.38,Clear,0
2024-04-27,R024,S0461,2024-04-27 06:30:00,2024-04-27 06:41:39.970795680,11.67,22,80,0.28,3.37,Clear,0
2024-01-20,R019,S0197,2024-01-20 09:53:00,2024-01-20 09:56:48.173009820,3.8,26,50,0.52,10.06,Clear,0
2024-03-18,R002,S0031,2024-03-18 07:51:00,2024-03-18 07:54:08.745873120,3.15,69,80,0.86,5.49,Clear,0
2024-04-18,R022,S0030,2024-04-18 18:18:00,2024-04-18 18:35:35.311283520,17.59,24,80,0.3,1.84,Clear,0
2024-02-25,R020,S0113,2024-02-25 17:01:00,2024-02-25 17:02:15.371254680,1.26,14,60,0.23,1.62,Clear,0
2024-04-02,R033,S0390,2024-04-02 18:26:00,2024-04-02 18:21:23.352296640,-4.61,32,70,0.46,3.3,Storm,0
2024-04-19,R008,S0276,2024-04-19 02:24:00,2024-04-19 02:26:11.037504600,2.18,9,60,0.15,5.73,Storm,0
2024-02-06,R025,S0220,2024-02-06 12:30:00,2024-02-06 12:35:34.822684680,5.58,37,60,0.62,5.55,Clear,0
2024-03-23,R046,S0276,2024-03-23 14:44:00,2024-03-23 14:44:16.912746300,0.28,13,80,0.16,10.91,Clear,0
2024-03-21,R009,S0012,2024-03-21 12:35:00,2024-03-21 12:33:29.183198041,-1.51,77,50,1.54,1.95,Clear,0
2024-03-02,R034,S0493,2024-03-02 08:40:00,2024-03-02 08:35:00.000000000,-5.0,32,80,0.4,7.52,Rain,0
2024-03-05,R023,S0597,2024-03-05 03:45:00,2024-03-05 03:44:40.721870640,-0.32,17,50,0.34,4.19,Clear,0
2024-01-29,R005,S0049,2024-01-29 21:00:00,2024-01-29 20:55:00.000000000,24.95,71,70,1.01,11.38,Clear,1
2024-04-02,R025,S0010,2024-04-02 11:59:00,2024-04-02 11:54:17.937000360,-4.7,41,80,0.51,3.22,Storm,0
2024-03-28,R008,S0261,2024-03-28 08:12:00,2024-03-28 08:24:50.536426560,12.84,42,50,0.84,5.98,Clear,0
2024-03-23,R016,S0320,2024-03-23 17:52:00,2024-03-23 18:07:36.459305400,15.61,10,80,0.12,8.12,Clear,0
2024-02-12,R048,S0186,2024-02-12 16:20:00,2024-02-12 16:25:24.805004460,5.41,68,60,1.13,2.8,Clear,0
2024-03-14,R045,S0229,2024-03-14 21:49:00,2024-03-14 21:44:00.000000000,-5.0,37,80,0.46,10.18,Rain,0
2024-02-05,R015,S0021,2024-02-05 18:22:00,2024-02-05 18:22:11.432681280,0.19,26,50,0.52,8.17,Clear,0
2024-04-28,R001,S0016,2024-04-28 18:46:00,2024-04-28 19:02:26.499793440,16.44,36,60,0.6,11.24,Clear,0
2024-01-17,R022,S0480,2024-01-17 08:27:00,2024-01-17 08:36:31.968192419,9.53,39,60,0.65,11.53,Rain,0
2024-02-23,R003,S0006,2024-02-23 01:24:00,2024-02-23 01:19:00.000000000,-5.0,53,60,0.88,7.63,Clear,0
2024-01-17,R038,S0298,2024-01-17 09:32:00,2024-01-17 09:45:04.954461960,13.08,56,70,0.8,9.85,Clear,0
2024-02-01,R014,S0259,2024-02-01 21:28:00,2024-02-01 21:29:13.417054440,1.22,53,50,1.06,2.42,Clear,0
2024-01-16,R036,S0040,2024-01-16 03:16:00,2024-01-16 03:14:44.781773280,-1.25,7,50,0.14,5.57,Clear,0
2024-02-20,R018,S0276,2024-02-20 12:06:00,2024-02-20 12:14:16.021661400,8.27,48,80,0.6,9.11,Clear,0
2024-04-25,R047,S0519,2024-04-25 07:13:00,2024-04-25 07:17:04.668022080,4.08,5,50,0.1,11.01,Rain,0
2024-02-28,R041,S0511,2024-02-28 06:21:00,2024-02-28 06:43:31.031853420,22.52,71,50,1.42,2.83,Rain,0
2024-04-19,R018,S0308,2024-04-19 10:12:00,2024-04-19 10:24:01.490854440,12.02,68,70,0.97,10.16,Clear,0
2024-01-23,R003,S0533,2024-01-23 17:21:00,2024-01-23 17:25:15.811282740,4.26,24,60,0.4,6.46,Clear,0
2024-01-16,R010,S0480,2024-01-16 21:43:00,2024-01-16 21:54:18.210846120,11.3,39,60,0.65,4.35,Clear,0
2024-02-01,R049,S0414,2024-02-01 21:33:00,2024-02-01 21:28:59.330014860,23.5,25,50,0.5,7.69,Clear,1
2024-03-06,R039,S0523,2024-03-06 16:36:00,2024-03-06 16:56:33.915174780,20.57,48,50,0.96,7.2,Clear,0
2024-04-13,R047,S0465,2024-04-13 16:28:00,2024-04-13 16:36:52.656897240,8.88,68,50,1.36,11.03,Clear,0
2024-03-10,R001,S0409,2024-03-10 20:46:00,2024-03-10 21:13:44.553123000,27.74,79,50,1.58,3.6,Fog,0
2024-03-14,R027,S0050,2024-03-14 11:52:00,2024-03-14 11:49:42.797986620,-2.29,78,60,1.3,3.01,Rain,0
2024-04-07,R027,S0045,2024-04-07 13:52:00,2024-04-07 13:47:00.000000000,-5.0,18,70,0.26,5.19,Clear,0
2024-03-02,R011,S0271,2024-03-02 11:46:00,2024-03-02 11:48:41.059906200,2.68,78,70,1.11,11.39,Clear,0
2024-01-30,R049,S0275,2024-01-30 06:28:00,2024-01-30 06:23:00.000000000,-5.0,77,70,1.1,7.02,Clear,0
2024-04-24,R005,S0423,2024-04-24 20:50:00,2024-04-24 21:18:02.461607580,28.04,40,70,0.57,6.22,Rain,0
2024-02-05,R007,S0035,2024-02-05 02:45:00,2024-02-05 02:49:22.234975620,4.37,55,50,1.1,11.91,Storm,0
2024-01-06,R019,S0504,2024-01-06 04:17:00,2024-01-06 04:12:00.000000000,-5.0,29,80,0.36,7.76,Clear,0
2024-02-14,R029,S0488,2024-02-14 04:51:00,2024-02-14 04:50:02.279050020,-0.96,76,80,0.95,10.58,Rain,0
2024-02-02,R015,S0144,2024-02-02 12:03:00,2024-02-02 11:58:00.000000000,-5.0,12,70,0.17,5.4,Clear,0
2024-01-05,R035,S0193,2024-01-05 03:28:00,2024-01-05 03:23:34.729360680,-4.42,70,80,0.88,8.47,Clear,0
2024-02-25,R047,S0547,2024-02-25 20:31:00,2024-02-25 20:52:34.282791480,21.57,30,70,0.43,3.03,Fog,0
2024-01-28,R037,S0178,2024-01-28 14:37:00,2024-01-28 14:46:59.479299240,9.99,23,80,0.29,11.44,Clear,0
2024-01-07,R012,S0318,2024-01-07 15:45:00,2024-01-07 15:55:48.962820600,10.82,53,80,0.66,10.6,Clear,0
2024-04-19,R030,S0391,2024-04-19 06:13:00,2024-04-19 06:21:13.303983120,8.22,27,80,0.34,10.04,Clear,0
2024-02-28,R020,S0151,2024-02-28 03:02:00,2024-02-28 03:07:09.792969120,5.16,59,50,1.18,6.22,Clear,0
2024-01-19,R037,S0447,2024-01-19 12:11:00,2024-01-19 12:06:00.000000000,-5.0,51,60,0.85,5.12,Clear,0
2024-03-02,R003,S0541,2024-03-02 12:22:00,2024-03-02 12:29:54.519427200,7.91,32,50,0.64,5.69,Fog,0
2024-02-12,R009,S0150,2024-02-12 14:23:00,2024-02-12 14:51:20.950392720,28.35,22,50,0.44,0.86,Clear,0
2024-02-19,R041,S0208,2024-02-19 10:28:00,2024-02-19 10:42:33.703468320,14.56,74,60,1.23,6.35,Storm,0
2024-04-23,R039,S0349,2024-04-23 04:07:00,2024-04-23 04:15:45.893221740,8.76,11,50,0.22,3.61,Clear,0
2024-03-30,R026,S0262,2024-03-30 15:34:00,2024-03-30 15:36:38.514454800,2.64,56,60,0.93,5.88,Fog,0
2024-02-22,R002,S0413,2024-02-22 20:29:00,2024-02-22 20:26:26.239748940,19.29,5,70,0.07,2.74,Clear,1
2024-04-29,R023,S0089,2024-04-29 10:46:00,2024-04-29 11:24:59.629313520,38.99,71,50,1.42,7.51,Clear,0
2024-04-11,R023,S0258,2024-04-11 10:00:00,2024-04-11 10:12:50.920874400,12.85,31,50,0.62,3.75,Rain,0
2024-02-07,R021,S0492,2024-02-07 06:28:00,2024-02-07 06:33:20.906312040,5.35,67,50,1.34,3.29,Clear,0
2024-04-12,R016,S0548,2024-04-12 11:56:00,2024-04-12 11:58:47.487828960,2.79,68,60,1.13,1.8,Clear,0
2024-01-17,R009,S0096,2024-01-17 09:04:00,2024-01-17 09:00:13.345495800,-3.78,29,50,0.58,4.54,Clear,0
2024-03-23,R013,S0404,2024-03-23 05:21:00,2024-03-23 05:41:34.708691880,20.58,45,60,0.75,8.13,Rain,0
2024-01-27,R028,S0439,2024-01-27 05:44:00,2024-01-27 05:51:34.224975780,7.57,31,60,0.52,11.4,Clear,0
2024-02-06,R027,S0037,2024-02-06 02:19:00,2024-02-06 02:29:53.303670180,10.89,57,70,0.81,8.08,Fog,0
2024-01-07,R017,S0481,2024-01-07 11:57:00,2024-01-07 11:52:00.000000000,-5.0,79,60,1.32,8.75,Fog,0
2024-02-07,R038,S0180,2024-02-07 03:48:00,2024-02-07 03:58:21.450410280,10.36,36,80,0.45,7.71,Clear,0
2024-03-21,R036,S0325,2024-03-21 21:56:00,2024-03-21 22:00:43.538722920,4.73,5,50,0.1,6.56,Clear,0
2024-01-29,R001,S0582,2024-01-29 03:13:00,2024-01-29 03:21:46.745894760,8.78,52,60,0.87,8.84,Clear,0
2024-02-20,R018,S0406,2024-02-20 08:31:00,2024-02-20 08:32:57.824782380,1.96,19,70,0.27,4.9,Clear,0
2024-04-17,R009,S0469,2024-04-17 12:33:00,2024-04-17 12:36:54.859927260,34.4,22,50,0.44,5.12,Storm,1
2024-04-12,R013,S0271,2024-04-12 02:08:00,2024-04-12 02:18:02.635143900,10.04,46,80,0.57,2.83,Clear,0
2024-04-17,R040,S0354,2024-04-17 00:33:00,2024-04-17 00:28:35.948106360,-4.4,32,60,0.53,5.96,Storm,0
2024-03-21,R045,S0559,2024-03-21 21:51:00,2024-03-21 21:46:08.082364860,-4.87,68,80,0.85,7.59,Clear,0
2024-01-15,R015,S0465,2024-01-15 05:13:00,2024-01-15 05:08:00.000000000,-5.0,37,60,0.62,5.71,Clear,0
2024-01-16,R043,S0364,2024-01-16 13:19:00,2024-01-16 13:25:22.219327200,6.37,22,80,0.28,3.03,Clear,0
2024-04-06,R044,S0069,2024-04-06 04:35:00,2024-04-06 04:44:15.643780620,9.26,53,70,0.76,8.87,Clear,0
2024-01-11,R046,S0308,2024-01-11 00:06:00,2024-01-11 00:01:14.123840820,-4.76,48,60,0.8,1.28,Clear,0
2024-02-02,R004,S0423,2024-02-02 04:35:00,2024-02-02 04:30:00.000000000,-5.0,5,80,0.06,11.84,Clear,0
2024-04-05,R033,S0514,2024-04-05 20:00:00,2024-04-05 20:04:12.464642820,4.21,43,60,0.72,9.84,Clear,0
2024-04-18,R024,S0219,2024-04-18 11:28:00,2024-04-18 11:39:31.609873200,11.53,68,60,1.13,4.55,Clear,0
2024-04-01,R036,S0045,2024-04-01 21:35:00,2024-04-01 21:30:00.000000000,-5.0,13,50,0.26,11.51,Rain,0
2024-01-20,R041,S0233,2024-01-20 02:46:00,2024-01-20 02:46:19.383840540,0.32,32,50,0.64,2.55,Clear,0
2024-04-22,R010,S0367,2024-04-22 05:28:00,2024-04-22 05:44:11.499644940,16.19,23,80,0.29,6.87,Clear,0
2024-01-29,R036,S0122,2024-01-29 11:13:00,2024-01-29 11:10:14.075985900,-2.77,24,50,0.48,1.48,Clear,0
2024-01-16,R020,S0495,2024-01-16 13:40:00,2024-01-16 13:39:09.735301800,-0.84,76,60,1.27,4.6,Clear,0
2024-04-03,R041,S0577,2024-04-03 16:51:00,2024-04-03 17:03:07.315432200,12.12,74,70,1.06,10.5,Clear,0
2024-01-17,R045,S0149,2024-01-17 10:59:00,2024-01-17 11:02:15.991000920,3.27,64,80,0.8,4.92,Clear,0
2024-02-26,R044,S0476,2024-02-26 02:23:00,2024-02-26 02:32:10.634060100,9.18,62,70,0.89,7.19,Rain,0
2024-03-18,R011,S0579,2024-03-18 06:01:00,2024-03-18 06:14:23.956319820,13.4,17,80,0.21,8.78,Clear,0
2024-03-28,R012,S0350,2024-03-28 03:01:00,2024-03-28 03:20:51.808981740,19.86,5,60,0.08,2.21,Rain,0
2024-02-06,R018,S0571,2024-02-06 14:57:00,2024-02-06 15:13:14.990971380,16.25,33,80,0.41,0.6,Clear,0
2024-03-17,R030,S0115,2024-03-17 09:50:00,2024-03-17 10:13:36.293317980,23.6,20,60,0.33,5.13,Clear,0
2024-01-18,R044,S0237,2024-01-18 13:07:00,2024-01-18 13:31:38.270023380,24.64,26,50,0.52,9.04,Clear,0
2024-03-11,R048,S0047,2024-03-11 17:19:00,2024-03-11 17:30:12.328348440,11.21,67,80,0.84,10.31,Clear,0
2024-02-18,R037,S0274,2024-02-18 21:22:00,2024-02-18 21:28:27.026801460,6.45,6,80,0.08,6.58,Clear,0
2024-01-11,R020,S0113,2024-01-11 15:16:00,2024-01-11 15:18:38.888029320,2.65,8,60,0.13,1.91,Rain,0
2024-02-26,R025,S0545,2024-02-26 12:11:00,2024-02-26 12:09:02.153598240,-1.96,43,80,0.54,2.31,Storm,0
2024-03-21,R012,S0399,2024-03-21 00:15:00,2024-03-21 00:10:00.000000000,-5.0,26,80,0.32,3.65,Clear,0
2024-01-19,R021,S0292,2024-01-19 09:54:00,2024-01-19 09:53:56.996333760,-0.05,16,80,0.2,10.66,Clear,0
2024-03-10,R025,S0316,2024-03-10 12:52:00,2024-03-10 13:08:37.294005540,16.62,32,70,0.46,0.55,Clear,0
2024-04-25,R011,S0162,2024-04-25 11:33:00,2024-04-25 11:30:07.673795460,-2.87,19,60,0.32,3.82,Clear,0
2024-03-22,R009,S0090,2024-03-22 19:29:00,2024-03-22 19:48:06.593251560,19.11,14,80,0.18,7.78,Clear,0
2024-02-22,R050,S0051,2024-02-22 00:28:00,2024-02-22 00:32:42.588393240,4.71,58,50,1.16,8.16,Clear,0
2024-01-10,R025,S0424,2024-01-10 09:59:00,2024-01-10 10:15:02.921344980,16.05,36,70,0.51,10.58,Clear,0
2024-01-01,R035,S0406,2024-01-01 16:08:00,2024-01-01 16:23:35.713277280,15.6,6,50,0.12,3.95,Clear,0
2024-01-01,R032,S0144,2024-01-01 16:11:00,2024-01-01 16:09:28.810923300,-1.52,63,80,0.79,11.6,Fog,0
2024-02-16,R049,S0528,2024-02-16 00:22:00,2024-02-16 00:44:35.381710920,22.59,42,70,0.6,2.31,Clear,0
2024-04-11,R014,S0133,2024-04-11 07:31:00,2024-04-11 07:54:57.861331140,55.3,30,50,0.6,6.3,Clear,1
2024-01-27,R001,S0499,2024-01-27 03:55:00,2024-01-27 04:05:46.782449880,10.78,15,60,0.25,11.8,Clear,0
2024-01-25,R017,S0390,2024-01-25 07:44:00,2024-01-25 07:39:00.000000000,-5.0,5,60,0.08,6.32,Storm,0
2024-03-30,R025,S0170,2024-03-30 13:47:00,2024-03-30 13:43:34.264074060,-3.43,53,60,0.88,10.3,Rain,0
2024-04-12,R008,S0542,2024-04-12 21:32:00,2024-04-12 21:27:00.000000000,-5.0,28,80,0.35,5.47,Fog,0
2024-01-10,R005,S0160,2024-01-10 14:41:00,2024-01-10 14:44:31.429666740,3.52,74,70,1.06,6.3,Clear,0
2024-02-05,R005,S0412,2024-02-05 15:39:00,2024-02-05 15:37:37.458505140,-1.38,28,80,0.35,6.97,Clear,0
2024-02-15,R041,S0584,2024-02-15 20:58:00,2024-02-15 21:07:25.830581820,48.91,72,80,0.9,8.11,Fog,1
2024-01-08,R035,S0384,2024-01-08 06:59:00,2024-01-08 06:54:00.000000000,-5.0,21,50,0.42,6.83,Clear,0
2024-04-06,R019,S0185,2024-04-06 13:55:00,2024-04-06 13:50:00.000000000,-5.0,34,70,0.49,7.14,Clear,0
2024-03-02,R023,S0214,2024-03-02 12:38:00,2024-03-02 12:52:44.023510380,14.73,16,80,0.2,3.42,Rain,0
2024-01-29,R009,S0094,2024-01-29 18:44:00,2024-01-29 18:59:29.373925500,15.49,33,50,0.66,1.65,Clear,0
2024-02-22,R030,S0570,2024-02-22 18:35:00,2024-02-22 18:30:00.000000000,-5.0,17,80,0.21,2.12,Clear,0
2024-04-07,R050,S0219,2024-04-07 08:39:00,2024-04-07 08:38:35.924896380,33.0,8,80,0.1,11.77,Rain,1
2024-03-31,R016,S0219,2024-03-31 15:34:00,2024-03-31 15:34:55.340694660,0.92,53,70,0.76,7.72,Clear,0
2024-04-24,R033,S0013,2024-04-24 17:31:00,2024-04-24 17:30:00.103379820,-1.0,26,60,0.43,2.59,Clear,0
2024-04-15,R002,S0423,2024-04-15 15:49:00,2024-04-15 16:06:48.868593360,17.81,64,70,0.91,3.16,Clear,0
2024-01-04,R014,S0423,2024-01-04 08:00:00,2024-01-04 08:06:30.801526260,6.51,35,50,0.7,10.64,Clear,0
2024-02-18,R046,S0486,2024-02-18 07:58:00,2024-02-18 07:53:00.000000000,-5.0,10,70,0.14,4.55,Rain,0
2024-04-21,R001,S0377,2024-04-21 18:20:00,2024-04-21 18:32:10.508146080,12.18,74,80,0.92,10.17,Clear,0
2024-03-09,R026,S0408,2024-03-09 13:13:00,2024-03-09 13:19:16.224460380,6.27,9,70,0.13,3.67,Clear,0
2024-02-11,R025,S0119,2024-02-11 20:12:00,2024-02-11 20:17:40.236039720,5.67,13,80,0.16,6.19,Clear,0
2024-04-27,R016,S0271,2024-04-27 06:39:00,2024-04-27 06:50:35.964081840,11.6,38,70,0.54,5.84,Clear,0
2024-03-15,R015,S0097,2024-03-15 00:11:00,2024-03-15 00:06:00.000000000,-5.0,60,70,0.86,5.68,Fog,0
2024-03-05,R026,S0047,2024-03-05 14:00:00,2024-03-05 14:04:46.157265900,4.77,60,60,1.0,9.69,Rain,0
2024-03-17,R047,S0173,2024-03-17 11:39:00,2024-03-17 11:49:06.623803440,10.11,14,50,0.28,2.54,Fog,0
2024-03-24,R044,S0347,2024-03-24 16:33:00,2024-03-24 16:32:10.464957540,-0.83,32,60,0.53,10.14,Rain,0
2024-02-03,R016,S0237,2024-02-03 04:29:00,2024-02-03 04:29:27.091738080,0.45,42,60,0.7,3.47,Clear,0
2024-04-06,R014,S0543,2024-04-06 05:27:00,2024-04-06 05:27:30.581907120,0.51,53,70,0.76,9.2,Clear,0
2024-01-14,R029,S0213,2024-01-14 12:05:00,2024-01-14 12:18:50.048468040,13.83,72,70,1.03,11.25,Clear,0
2024-02-22,R024,S0272,2024-02-22 08:08:00,2024-02-22 08:03:00.000000000,-5.0,20,60,0.33,10.28,Rain,0
2024-03-16,R047,S0407,2024-03-16 08:46:00,2024-03-16 08:48:57.067587540,2.95,53,60,0.88,11.6,Rain,0
2024-03-15,R015,S0078,2024-03-15 13:37:00,2024-03-15 13:37:06.743059740,0.11,75,80,0.94,7.84,Clear,0
2024-01-01,R019,S0553,2024-01-01 00:27:00,2024-01-01 00:46:20.956900200,19.35,24,50,0.48,3.24,Clear,0
2024-04-19,R008,S0146,2024-04-19 00:22:00,2024-04-19 00:28:12.284703720,6.2,64,80,0.8,10.17,Clear,0
2024-01-08,R034,S0012,2024-01-08 16:02:00,2024-01-08 16:06:45.393183900,4.76,29,60,0.48,6.46,Rain,0
2024-01-18,R002,S0229,2024-01-18 15:56:00,2024-01-18 15:51:00.000000000,-5.0,42,70,0.6,3.44,Clear,0
2024-01-05,R027,S0341,2024-01-05 19:21:00,2024-01-05 19:16:00.000000000,-5.0,38,60,0.63,2.13,Clear,0
2024-04-04,R010,S0164,2024-04-04 21:08:00,2024-04-04 21:20:13.695181320,12.23,7,60,0.12,6.7,Clear,0
2024-03-07,R035,S0382,2024-03-07 05:50:00,2024-03-07 05:53:02.771502000,24.48,40,50,0.8,9.69,Clear,1
2024-01-22,R023,S0582,2024-01-22 12:05:00,2024-01-22 12:16:04.615418160,11.08,53,70,0.76,6.15,Clear,0
2024-01-06,R049,S0422,2024-01-06 14:14:00,2024-01-06 14:27:02.360421600,13.04,17,80,0.21,1.23,Fog,0
2024-03-28,R008,S0438,2024-03-28 03:32:00,2024-03-28 03:48:53.897716440,16.9,44,80,0.55,5.29,Clear,0
2024-01-27,R028,S0063,2024-01-27 09:59:00,2024-01-27 09:54:00.000000000,-5.0,70,70,1.0,4.01,Storm,0
2024-03-25,R023,S0246,2024-03-25 01:24:00,2024-03-25 01:46:30.317525520,49.83,16,70,0.23,9.58,Clear,1
2024-02-06,R004,S0050,2024-02-06 08:17:00,2024-02-06 08:25:24.622964100,8.41,9,80,0.11,6.69,Clear,0
2024-04-26,R014,S0234,2024-04-26 16:25:00,2024-04-26 16:34:23.540411460,9.39,49,60,0.82,7.65,Clear,0
2024-04-07,R042,S0528,2024-04-07 09:12:00,2024-04-07 09:07:00.000000000,-5.0,61,60,1.02,5.18,Fog,0
2024-02-04,R029,S0516,2024-02-04 10:46:00,2024-02-04 10:57:14.119967460,11.24,68,80,0.85,8.12,Rain,0
2024-02-05,R001,S0282,2024-02-05 04:49:00,2024-02-05 04:45:35.364102960,-3.41,30,60,0.5,3.69,Clear,0
2024-03-01,R004,S0220,2024-03-01 18:23:00,2024-03-01 18:29:12.155612040,6.2,18,80,0.22,3.68,Storm,0
2024-04-28,R032,S0348,2024-04-28 11:09:00,2024-04-28 11:32:32.888404440,23.55,15,60,0.25,9.58,Clear,0
2024-03-30,R033,S0364,2024-03-30 08:59:00,2024-03-30 09:07:53.113717020,8.89,59,70,0.84,7.69,Rain,0
2024-01-01,R049,S0563,2024-01-01 08:16:00,2024-01-01 08:23:06.731552520,7.11,29,60,0.48,8.05,Clear,0
2024-02-17,R026,S0042,2024-02-17 11:48:00,2024-02-17 11:57:04.729144560,9.08,55,80,0.69,4.21,Clear,0
2024-03-23,R017,S0423,2024-03-23 18:26:00,2024-03-23 18:23:32.353885800,-2.46,43,80,0.54,5.04,Storm,0
2024-03-30,R039,S0135,2024-03-30 18:23:00,2024-03-30 18:18:00.000000000,-5.0,60,60,1.0,10.82,Rain,0
2024-03-27,R023,S0259,2024-03-27 06:57:00,2024-03-27 07:08:09.393543060,11.16,18,80,0.22,7.52,Clear,0
2024-04-13,R032,S0191,2024-04-13 02:33:00,2024-04-13 02:39:10.846046580,6.18,12,60,0.2,10.49,Clear,0
2024-04-07,R015,S0256,2024-04-07 16:33:00,2024-04-07 16:51:01.194185940,18.02,69,70,0.99,5.67,Clear,0
2024-03-31,R013,S0494,2024-03-31 03:36:00,2024-03-31 03:31:52.556820540,-4.12,70,80,0.88,5.24,Clear,0
2024-03-07,R002,S0073,2024-03-07 00:43:00,2024-03-07 00:38:00.000000000,-5.0,53,80,0.66,9.38,Clear,0
2024-04-19,R019,S0074,2024-04-19 18:29:00,2024-04-19 18:41:06.661928940,12.11,65,60,1.08,6.47,Clear,0
2024-04-12,R024,S0582,2024-04-12 07:07:00,2024-04-12 07:05:25.232266920,-1.58,35,60,0.58,5.8,Clear,0
2024-03-17,R045,S0401,2024-03-17 14:02:00,2024-03-17 13:57:00.000000000,-5.0,34,80,0.42,5.54,Rain,0
2024-02-08,R024,S0079,2024-02-08 14:27:00,2024-02-08 14:26:10.856803320,-0.82,51,50,1.02,4.54,Clear,0
2024-03-20,R011,S0248,2024-03-20 03:23:00,2024-03-20 03:18:00.000000000,-5.0,18,50,0.36,5.35,Clear,0
2024-01-03,R022,S0187,2024-01-03 15:02:00,2024-01-03 14:57:00.000000000,-5.0,7,50,0.14,1.69,Clear,0
2024-01-26,R015,S0556,2024-01-26 15:14:00,2024-01-26 15:23:15.104949180,9.25,57,60,0.95,9.1,Clear,0
2024-03-09,R010,S0470,2024-03-09 19:07:00,2024-03-09 19:17:44.286815220,10.74,28,70,0.4,4.28,Fog,0
2024-02-24,R041,S0579,2024-02-24 06:52:00,2024-02-24 06:53:54.930337620,1.92,47,60,0.78,8.01,Rain,0
2024-01-03,R027,S0456,2024-01-03 14:16:00,2024-01-03 14:39:26.706498600,46.23,71,70,1.01,6.27,Clear,1
2024-02-25,R009,S0276,2024-02-25 09:49:00,2024-02-25 09:51:29.985453600,2.5,7,50,0.14,2.13,Clear,0
2024-01-28,R028,S0179,2024-01-28 09:10:00,2024-01-28 09:21:24.111544380,11.4,75,80,0.94,1.12,Clear,0
2024-04-20,R001,S0129,2024-04-20 17:18:00,2024-04-20 17:13:00.000000000,-5.0,14,50,0.28,2.71,Clear,0
2024-04-25,R017,S0379,2024-04-25 14:11:00,2024-04-25 14:06:00.000000000,-5.0,32,60,0.53,4.89,Clear,0
